sentences1,sentences2,Label
"Se não houver resposta à suplementação com fibras, laxativos suaves serão mais efetivos 
(77%) do que os formadores de volume.","Se houver resposta à suplementação com fibras,  os laxativos suaves serão mais efetivos.",0.4
"O aumento do volume uterino, que comprime a veia cava inferior e dificulta o retorno venoso, associado à constipação, favorece a dilatação das veias retais, levando ao aparecimento de hemorroidas.","A diminuição  do volume uterino, que comprime a veia cava inferior e dificulta o retorno venoso, associado à constipação, diminui a dilatação das veias retais, o que auxilia no desaparecimento de hemorroidas.",0.4
"O tratamento consiste na prevenção da constipação, uso de anestésicos locais e, nos casos de 
trombose da veia retal, retirada desta com anestesia local.","A  não constipação com uso de analgesicos, consistem na prevenção e uso de anestesicos locais",0.4
"O tratamento cirúrgico para correção 
da hemorroida não é indicado durante a gravidez.",No tratamento cirúrgico para correção da hemorroida  é contraindicado durante a gravidez.,0.4
"PICAMALACIA
A picamalacia é a perversão alimentar que ocorre em algumas gestantes, caracterizada pelo 
desejo de ingerir substâncias atípicas.","PICAMALACIA
A picamalacia é alimentar que ocorre em algumas gestantes, caracterizada pelo vontade de ingerir substâncias atípicas.",0.4
"O tratamento consiste em persuadir a gestante dessa prática, mostrando o risco de tal atitude 
no evoluir normal da gravidez, favorecendo a anemia, interferindo na absorção de nutrientes 
e facilitando o aparecimento de parasitoses.",Esse tratamento pode aumentar a absorção de nutrientes diminuindo o aparecimento de parasitoses,0.4
"FRAQUEZAS, DESMAIOS, TONTURAS E VERTIGENS
Esses sintomas aparecem devido à vasodilatação e à hipotonia vascular, comuns na gestação, 
principalmente no segundo trimestre, pela estase sanguínea nos membros inferiores e pelve 
e, em algumas situações, pela hipoglicemia em períodos de jejum prolongado.","FRAQUEZAS, DESMAIOS, TONTURAS E VERTIGENS
A vasodilatação e à hipotonia vascular, não são comuns na gestação,  mas quando aparecem surgem no primeiro trimestre.",0.4
"A hipotensão supina que ocorre no terceiro trimestre deve se à compressão da veia cava 
inferior pelo útero gravídico.","A compressão da veia cava inferior pelo útero gravídico,  a hipontensão supina ocorre na primeira semana.",0.4
"A simples orientação de, nessas ocasiões, manter se deitada do lado esquerdo até o cessar 
dos sintomas, além de adotar uma dieta fracionada e manter se em ambientes arejados 
costumam ser tratamentos efetivos.","A simples orientação de, nessas ocasiões, manter de pé até o cessar 
dos sintomas, além de adotar uma dieta fracionada e manter se em ambientes arejados 
costumam ser tratamentos longínguos mas que não são tão efetivos.",0.4
"VARICOSIDADES
Assim como as hemorroidas, as varizes podem aparecer principalmente no final da gravidez e 
devem se à dificuldade do retorno venoso imposto pela compressão do útero gravídico à veia 
cava inferior.",As varizes não costumam apareces na gravidez.,0.4
"Placenta prévia e descolamento prematuro de placenta
Situações que acarretam diversas complicações para o binômio maternofetal e que são 
responsáveis também pelo nascimento de prematuros.",O deslocamento prematuro da placenta acontece de maneira natural sem problemas ,0.4
"Gemelaridade e polidrâmnio
O mecanismo envolvido no trabalho de parto prematuro nessas situações é a hiperdistensão 
das fibras musculares uterinas.","Dentre os mecanismos do trabalho de parto,  as fibras musculares uterinas encolhem.",0.4
"A média de idade gestacional de nascimento nas gestações 
duplas é de 36 semanas, enquanto nas gestações triplas é de 32 semanas.",A média de idade gestacional de nascimento nas gestações  duplas é de 1 ano.,0.4
"Malformações fetais e placentárias
Não é conhecido o mecanismo pelo qual algumas malformações fetais desencadeiam 
o trabalho de parto.","Malformações fetais e placentárias É conhecido o mecanismo pelo qual algumas malformações fetais desencadeiam 
o trabalho de parto.",0.4
"EDEMA
Uma das queixas mais comuns das gestantes na segunda metade da gravidez ocorre devido 
ao aumento da volemia e da estase sanguínea, com aumento da permeabilidade capilar e da 
pressão intravascular.","
Um dos fatos mais comuns das gestantes na segunda metade da gravidez ocorre devido a diminuição da volemia e da estase sangínea ",0.4
"A conduta baseia se em medidas paliativas, como evitar tempos prolongados na posição 
ortostática, repouso periódico em decúbito lateral esquerdo e, novamente, uso de meias 
elásticas.","A conduta baseia se em medidas paliativas, como aumentar em. tempos prolongados na posição 
ortostática, repouso periódico em decúbito lateral esquerdo e, novamente, uso de meias 
elásticas.",0.4
"CÂIMBRAS
Sintoma de etiologia incerta, ocorre provavelmente devido ao desequilíbrio iônico de cálcio 
e fósforo.""É mais frequente à noite ou pela manhã, despertando a grávida, ou após o ato de 
se espreguiçar.""","CÂIMBRAS
Sintoma de etiologia conhecida, ocorre provavelmente devido ao equilíbrio iônico de cálcio e fósforo.",0.4
"Miomas
Os miomas de pior prognóstico são os submucosos e os subplacentários, que podem levar a 
sangramentos e rotura de membranas, favorecendo o parto prematuro.",Miomas são os melhores proagnósticos possíveis e podem levar a sagramentos ocasionalmente.,0.4
"A suplementação com cloreto de sódio ou cálcio, ou vitaminas e sais minerais não é efetiva para reduzir as câimbras na gravidez, segundo relatos da literatura.","A suplementação com cloreto de sódio ou cálcio, ou vitaminas e sais minerais costuma ser bastante efetiva para reduzir as câimbras na gravidez, segundo relatos da literatura.",0.4
"Entretanto, o lactato ou citrato de 
magnésio mostrou redução significante das câimbras, o que se baseia apenas em evidência clínica.","Entretanto, o lactato ou citrato de 
magnésio mostrou o aumento das câimbras, o que se baseia apenas em evidência clínica.",0.4
"Seu manejo consiste em corrigir a postura, evitar o ortostatismo prolongado, realizar exercícios 
de relaxamento, como ioga e hidromassagem, acupuntura e analgésicos (paracetamol).","Seu manejo consiste em corrigir a postura buscando o ortostatismo prolongado, realizando  exercícios 
de relaxamento, como ioga e hidromassagem, acupuntura e analgésicos (paracetamol).",0.4
"SINTOMAS URINÁRIOS
Representados pela polaciúria e pela nictúria sem disuria, no primeiro trimestre devem se à 
compressão do útero na bexiga, e, no final da gravidez, à compressão da apresentação fetal.","SINTOMAS URINÁRIOS
Representados pela polaciúria e pela nictúria sem disuria, no terceiro semestre devem se à 
compressão do útero na bexiga, e, no final da gravidez, à descompressão da apresentação fetal.",0.4
"SONOLÊNCIA E INSÔNIA
A sonolência é um sintoma sem etiologia conhecida e que não necessita de tratamento.","SONOLÊNCIA E INSÔNIA
A sonolência é um sintoma com etiologia conhecida e que não necessita de tratamento.",0.4
"A insônia pode ocorrer em gestantes mais ansiosas, pelo medo e pelas incertezas que as 
mudanças da gravidez podem trazer para a vida cotidiana.",A insônia pode ocorrer em gestantes mais alegres e sem preocupações.,0.4
"Nos casos mais acentuados, pode 
se fazer uso de ansiolíticos em pequenas dosagens.","Nos casos mais acentuados, pode se fazer uso de ansiolíticos em altas dosagens.",0.4
"SÍNDROME DO TÚNEL DO CARPO
Síndrome que ocorre devido ao edema do túnel do carpo, de etiologia não perfeitamente 
elucidada.","SÍNDROME DO TÚNEL DO CARPO
Síndrome que ocorre devido ao edema do túnel do carpo, de etiologia perfeitamente 
elucidada.",0.4
"Os sintomas são dores nas mãos e parestesia à 
noite e no início da manhã.",Os sintomas são dores nas mãos e parestesia à noite e no início da tarde. ,0.4
"Costuma ser autolimitada, com melhora dos sintomas em 60% 
das pacientes 30 dias após o parto e em 95% 1 ano depois.",Autolimitada com uma melhora sigificatiova em 60% dos pacientes 20 dias.,0.4
"6.2 Repercussões do aleitamento materno no curto, médio e longo prazos
Já está devidamente comprovada, por inúmeros estudos científicos, a superioridade do leite materno sobre outros tipos de leite.","6.2 Repercussões do aleitamento materno durante o longo prazo.Já está devidamente comprovada, por inúmeros estudos científicos, a diminuição do leite materno sobre outros tipos de leite.",0.4
"Contudo, para que o aleitamento materno seja praticado segundo as recomendações, é preciso que a sociedade em geral, e a mulher em particular, estejam conscientizadas da importância da amamentação.","A mulher deve esta consciente de que a amamentação não é importante, ",0.4
"O aleitamento materno é a estratégia isolada que mais previne mortes infantis, tendo o potencial de evitar 13% das mortes de crianças menores de cinco anos em todo o mundo, por causas preveníveis.3 Se iniciado precocemente, o efeito protetor do aleitamento materno contra mortes infantis aumenta.","O aleitamento materno é a estratégia isolada que mais previne mortes infantis, tendo o potencial de evitar 13% das mortes de crianças menores de cinco anos em todo o mundo, por causas preveníveis.3 Se iniciado precocemente, o efeito protetor do aleitamento materno contra mortes infantis dimimnui.",0.4
"Foi estimado que 16% e 7,7% das mortes neonatais poderiam ser 
evitadas com a amamentação no primeiro dia de vida e 22% e 19,1% com a 
amamentação na primeira hora de vida em estudos realizados em Gana4 e no 
Nepal,5 respectivamente.","Foi estimado que 16% e 7,7% das mortes neonatais poderiam ser mais comuns com a amamentação no primeiro dia de vida e 22% e 19,1% ",0.4
"Além de diminuir o risco de a criança contrair diarreia, a ama 
mentação exerce influência sobre a gravidade dessa doença.", A amamentação exerce não influencia a gravidade da diarréia.,0.4
